"","fecha","estacion","pm25","lat","lon"
"404",2024-03-08,"06_037_1103",9.5083335,34.06659,-118.22688
"405",2024-03-08,"06_037_1302",9.96666666666667,33.901389,-118.205
"406",2024-03-08,"06_037_4008",9.7954545,33.859662,-118.200707
"407",2024-03-08,"06_037_4009",6.3229165,33.793713,-118.171019
"408",2024-03-08,"06_037_9035",2.8375,34.725389,-118.178601
"409",2024-03-09,"06_037_1103",9.748611,34.06659,-118.22688
"410",2024-03-09,"06_037_1302",13.138889,33.901389,-118.205
"411",2024-03-09,"06_037_4008",11.4527776666667,33.859662,-118.200707
"412",2024-03-09,"06_037_4009",11.7145835,33.793713,-118.171019
"413",2024-03-09,"06_037_9035",2.9291665,34.725389,-118.178601
"414",2024-03-10,"06_037_1103",7.70694433333333,34.06659,-118.22688
"415",2024-03-10,"06_037_1201",5.4,34.19925,-118.53276
"416",2024-03-10,"06_037_1302",10.1472223333333,33.901389,-118.205
"417",2024-03-10,"06_037_1602",8.5,34.01029,-118.0685
"418",2024-03-10,"06_037_2005",6,34.1326,-118.1272
"419",2024-03-10,"06_037_4008",9.67916666666667,33.859662,-118.200707
"420",2024-03-10,"06_037_4009",7.9208335,33.793713,-118.171019
"421",2024-03-10,"06_037_9035",3.6333335,34.725389,-118.178601
"422",2024-03-11,"06_037_1103",6.9875,34.06659,-118.22688
"423",2024-03-11,"06_037_1302",5.038889,33.901389,-118.205
"424",2024-03-11,"06_037_4008",4.95694433333333,33.859662,-118.200707
"425",2024-03-11,"06_037_4009",3.13125,33.793713,-118.171019
"426",2024-03-11,"06_037_9035",1.5208335,34.725389,-118.178601
"427",2024-03-12,"06_037_1103",6.34027766666667,34.06659,-118.22688
"428",2024-03-12,"06_037_1302",5.173016,33.901389,-118.205
"429",2024-03-12,"06_037_4008",4.657971,33.859662,-118.200707
"430",2024-03-12,"06_037_4009",3.402381,33.793713,-118.171019
"431",2024-03-12,"06_037_9035",3.225,34.725389,-118.178601
"432",2024-03-13,"06_037_1103",7.253125,34.06659,-118.22688
"433",2024-03-13,"06_037_1201",4.1,34.19925,-118.53276
"434",2024-03-13,"06_037_1302",6.386111,33.901389,-118.205
"435",2024-03-13,"06_037_1602",7.1,34.01029,-118.0685
"436",2024-03-13,"06_037_2005",6.3,34.1326,-118.1272
"437",2024-03-13,"06_037_4008",5.39275366666667,33.859662,-118.200707
"438",2024-03-13,"06_037_4009",3.3333335,33.793713,-118.171019
"439",2024-03-13,"06_037_9035",3.626087,34.725389,-118.178601
"440",2024-03-14,"06_037_1103",7.25972233333333,34.06659,-118.22688
"441",2024-03-14,"06_037_1302",6.83194433333333,33.901389,-118.205
"442",2024-03-14,"06_037_4008",7.17916666666667,33.859662,-118.200707
"443",2024-03-14,"06_037_4009",3.7375,33.793713,-118.171019
"444",2024-03-14,"06_037_9035",6.4083335,34.725389,-118.178601
"445",2024-03-15,"06_037_1103",5.751389,34.06659,-118.22688
"446",2024-03-15,"06_037_1302",4.1625,33.901389,-118.205
"447",2024-03-15,"06_037_4008",4.76515166666667,33.859662,-118.200707
"448",2024-03-15,"06_037_4009",2.53125,33.793713,-118.171019
"449",2024-03-15,"06_037_9035",2.0416665,34.725389,-118.178601
"450",2024-03-16,"06_037_1103",6.60694433333333,34.06659,-118.22688
"451",2024-03-16,"06_037_1201",4.6,34.19925,-118.53276
"452",2024-03-16,"06_037_1302",6.313889,33.901389,-118.205
"453",2024-03-16,"06_037_1602",6.6,34.01029,-118.0685
"454",2024-03-16,"06_037_2005",5.6,34.1326,-118.1272
"455",2024-03-16,"06_037_4008",6.50833333333333,33.859662,-118.200707
"456",2024-03-16,"06_037_4009",5.4458335,33.793713,-118.171019
"457",2024-03-16,"06_037_9035",0.9291665,34.725389,-118.178601
"458",2024-03-17,"06_037_1103",9.09444433333333,34.06659,-118.22688
"459",2024-03-17,"06_037_1302",8.26944433333333,33.901389,-118.205
"460",2024-03-17,"06_037_4008",7.08333333333333,33.859662,-118.200707
"461",2024-03-17,"06_037_4009",5.0416665,33.793713,-118.171019
"462",2024-03-17,"06_037_9035",2.2458335,34.725389,-118.178601
"463",2024-03-18,"06_037_1103",10.6708333333333,34.06659,-118.22688
"464",2024-03-18,"06_037_1302",11.151389,33.901389,-118.205
"465",2024-03-18,"06_037_4008",12.0652776666667,33.859662,-118.200707
"466",2024-03-18,"06_037_4009",10.3041665,33.793713,-118.171019
"467",2024-03-18,"06_037_9035",6.5,34.725389,-118.178601
"468",2024-03-19,"06_037_1103",10.23020825,34.06659,-118.22688
"469",2024-03-19,"06_037_1201",8.6,34.19925,-118.53276
"470",2024-03-19,"06_037_1302",11.55,33.901389,-118.205
"471",2024-03-19,"06_037_1602",10,34.01029,-118.0685
"472",2024-03-19,"06_037_2005",8.2,34.1326,-118.1272
"473",2024-03-19,"06_037_4008",13.0458333333333,33.859662,-118.200707
"474",2024-03-19,"06_037_4009",8.05555566666667,33.793713,-118.171019
"475",2024-03-19,"06_037_9035",4.7458335,34.725389,-118.178601
"476",2024-03-20,"06_037_1103",17.1944443333333,34.06659,-118.22688
"477",2024-03-20,"06_037_1302",15.6458335,33.901389,-118.205
"478",2024-03-20,"06_037_4008",17.7541666666667,33.859662,-118.200707
"479",2024-03-20,"06_037_4009",12.2,33.793713,-118.171019
"480",2024-03-20,"06_037_9035",4.5416665,34.725389,-118.178601
"481",2024-03-21,"06_037_1103",18.5027776666667,34.06659,-118.22688
"482",2024-03-21,"06_037_1302",9.86666666666667,33.901389,-118.205
"483",2024-03-21,"06_037_4008",10.2666666666667,33.859662,-118.200707
"484",2024-03-21,"06_037_4009",5.0125,33.793713,-118.171019
"485",2024-03-21,"06_037_9035",2.345652,34.725389,-118.178601
"486",2024-03-22,"06_037_1103",19.1277776666667,34.06659,-118.22688
"487",2024-03-22,"06_037_1201",13.5,34.19925,-118.53276
"488",2024-03-22,"06_037_1302",14.3472223333333,33.901389,-118.205
"489",2024-03-22,"06_037_1602",15.2,34.01029,-118.0685
"490",2024-03-22,"06_037_2005",17.7,34.1326,-118.1272
"491",2024-03-22,"06_037_4008",12.3694443333333,33.859662,-118.200707
"492",2024-03-22,"06_037_4009",8.54375,33.793713,-118.171019
"493",2024-03-22,"06_037_9035",7.2458335,34.725389,-118.178601
"494",2024-03-23,"06_037_1103",4.79305566666667,34.06659,-118.22688
"495",2024-03-23,"06_037_1302",4.27083333333333,33.901389,-118.205
"496",2024-03-23,"06_037_4008",3.851389,33.859662,-118.200707
"497",2024-03-23,"06_037_4009",2.2479165,33.793713,-118.171019
"498",2024-03-23,"06_037_9035",1.5416665,34.725389,-118.178601
"499",2024-03-24,"06_037_1103",2.84722233333333,34.06659,-118.22688
"500",2024-03-24,"06_037_1302",4.38055566666667,33.901389,-118.205
"501",2024-03-24,"06_037_4008",3.563889,33.859662,-118.200707
"502",2024-03-24,"06_037_4009",1.5354165,33.793713,-118.171019
"503",2024-03-24,"06_037_9035",1.2041665,34.725389,-118.178601
"504",2024-03-25,"06_037_1103",5.36666675,34.06659,-118.22688
"505",2024-03-25,"06_037_1201",4.6,34.19925,-118.53276
"506",2024-03-25,"06_037_1302",7.2875,33.901389,-118.205
"507",2024-03-25,"06_037_1602",6.4,34.01029,-118.0685
"508",2024-03-25,"06_037_2005",4.5,34.1326,-118.1272
"509",2024-03-25,"06_037_4008",6.53333333333333,33.859662,-118.200707
"510",2024-03-25,"06_037_4009",4.9395835,33.793713,-118.171019
"511",2024-03-25,"06_037_9035",1.6125,34.725389,-118.178601
"512",2024-03-26,"06_037_1103",8.22222233333333,34.06659,-118.22688
"513",2024-03-26,"06_037_1302",7.80833333333333,33.901389,-118.205
"514",2024-03-26,"06_037_4008",7.10972233333333,33.859662,-118.200707
"515",2024-03-26,"06_037_4009",4.7229165,33.793713,-118.171019
"516",2024-03-26,"06_037_9035",3.5,34.725389,-118.178601
"517",2024-03-27,"06_037_1103",11.475,34.06659,-118.22688
"518",2024-03-27,"06_037_1302",10.5583333333333,33.901389,-118.205
"519",2024-03-27,"06_037_4008",9.07083333333333,33.859662,-118.200707
"520",2024-03-27,"06_037_4009",5.4229165,33.793713,-118.171019
"521",2024-03-27,"06_037_9035",6.6333335,34.725389,-118.178601
"522",2024-03-28,"06_037_1103",10.325,34.06659,-118.22688
"523",2024-03-28,"06_037_1201",5.7,34.19925,-118.53276
"524",2024-03-28,"06_037_1302",5.84583333333333,33.901389,-118.205
"525",2024-03-28,"06_037_1602",7.7,34.01029,-118.0685
"526",2024-03-28,"06_037_2005",8.5,34.1326,-118.1272
"527",2024-03-28,"06_037_4008",5.236111,33.859662,-118.200707
"528",2024-03-28,"06_037_4009",3.5,33.793713,-118.171019
"529",2024-03-28,"06_037_9035",3.0434785,34.725389,-118.178601
"530",2024-03-29,"06_037_1103",5.91666666666667,34.06659,-118.22688
"531",2024-03-29,"06_037_1302",7.238889,33.901389,-118.205
"532",2024-03-29,"06_037_4008",4.82777766666667,33.859662,-118.200707
"533",2024-03-29,"06_037_4009",4.2375,33.793713,-118.171019
"534",2024-03-29,"06_037_9035",4.3375,34.725389,-118.178601
"535",2024-03-30,"06_037_1103",2.83472233333333,34.06659,-118.22688
"536",2024-03-30,"06_037_1302",3.91805566666667,33.901389,-118.205
"537",2024-03-30,"06_037_4008",3.675,33.859662,-118.200707
"538",2024-03-30,"06_037_4009",0.94375,33.793713,-118.171019
"539",2024-03-30,"06_037_9035",1.3166665,34.725389,-118.178601
"540",2024-03-31,"06_037_1103",3.1375,34.06659,-118.22688
"541",2024-03-31,"06_037_1201",2.5,34.19925,-118.53276
"542",2024-03-31,"06_037_1302",5.10972233333333,33.901389,-118.205
"543",2024-03-31,"06_037_1602",2.7,34.01029,-118.0685
"544",2024-03-31,"06_037_2005",2.2,34.1326,-118.1272
"545",2024-03-31,"06_037_4008",3.8125,33.859662,-118.200707
"546",2024-03-31,"06_037_4009",2.04166666666667,33.793713,-118.171019
"547",2024-03-31,"06_037_9035",0.8166665,34.725389,-118.178601
"548",2024-04-01,"06_037_1103",5.736111,34.06659,-118.22688
"549",2024-04-01,"06_037_1302",8.373611,33.901389,-118.205
"550",2024-04-01,"06_037_4008",7.238889,33.859662,-118.200707
"551",2024-04-01,"06_037_4009",5.5041665,33.793713,-118.171019
"552",2024-04-01,"06_037_9035",2.4083335,34.725389,-118.178601
"553",2024-04-02,"06_037_1103",8.25416666666667,34.06659,-118.22688
"554",2024-04-02,"06_037_1302",9.076389,33.901389,-118.205
"555",2024-04-02,"06_037_4008",8.575,33.859662,-118.200707
"556",2024-04-02,"06_037_4009",4.8333335,33.793713,-118.171019
"557",2024-04-02,"06_037_9035",2.5,34.725389,-118.178601
"558",2024-04-03,"06_037_1103",8.90694433333333,34.06659,-118.22688
"559",2024-04-03,"06_037_1201",8.2,34.19925,-118.53276
"560",2024-04-03,"06_037_1302",11.6291666666667,33.901389,-118.205
"561",2024-04-03,"06_037_1602",9.5,34.01029,-118.0685
"562",2024-04-03,"06_037_2005",7,34.1326,-118.1272
"563",2024-04-03,"06_037_4008",11.8,33.859662,-118.200707
"564",2024-04-03,"06_037_4009",8.425,33.793713,-118.171019
"565",2024-04-03,"06_037_9035",3.725,34.725389,-118.178601
"566",2024-04-04,"06_037_1103",6.58571433333333,34.06659,-118.22688
"567",2024-04-04,"06_037_1302",4.55694433333333,33.901389,-118.205
"568",2024-04-04,"06_037_4008",3.198611,33.859662,-118.200707
"569",2024-04-04,"06_037_4009",2.5020835,33.793713,-118.171019
"570",2024-04-04,"06_037_9035",4.5416665,34.725389,-118.178601
"571",2024-04-05,"06_037_1103",6.2625,34.06659,-118.22688
"572",2024-04-05,"06_037_1302",4.69444433333333,33.901389,-118.205
"573",2024-04-05,"06_037_4008",4.113889,33.859662,-118.200707
"574",2024-04-05,"06_037_4009",2.5020835,33.793713,-118.171019
"575",2024-04-05,"06_037_9035",1.4291665,34.725389,-118.178601
"576",2024-04-06,"06_037_1103",5.1,34.06659,-118.22688
"577",2024-04-06,"06_037_1201",4.5,34.19925,-118.53276
"578",2024-04-06,"06_037_1302",7.44583333333333,33.901389,-118.205
"579",2024-04-06,"06_037_1602",6,34.01029,-118.0685
"580",2024-04-06,"06_037_2005",4.7,34.1326,-118.1272
"581",2024-04-06,"06_037_4008",5.8875,33.859662,-118.200707
"582",2024-04-06,"06_037_4009",4.9208335,33.793713,-118.171019
"583",2024-04-06,"06_037_9035",2,34.725389,-118.178601
"584",2024-04-07,"06_037_1103",7.1,34.06659,-118.22688
"585",2024-04-07,"06_037_1302",12.051389,33.901389,-118.205
"586",2024-04-07,"06_037_4008",8.93055566666667,33.859662,-118.200707
"587",2024-04-07,"06_037_4009",6.5458335,33.793713,-118.171019
"588",2024-04-07,"06_037_9035",4.7041665,34.725389,-118.178601
"589",2024-04-08,"06_037_1103",7.2,34.06659,-118.22688
"590",2024-04-08,"06_037_1302",8.91805566666667,33.901389,-118.205
"591",2024-04-08,"06_037_4008",8.02777766666667,33.859662,-118.200707
"592",2024-04-08,"06_037_4009",6.1291665,33.793713,-118.171019
"593",2024-04-08,"06_037_9035",2.8375,34.725389,-118.178601
"594",2024-04-09,"06_037_1103",7.7076925,34.06659,-118.22688
"595",2024-04-09,"06_037_1201",3.8,34.19925,-118.53276
"596",2024-04-09,"06_037_1302",7.66944433333333,33.901389,-118.205
"597",2024-04-09,"06_037_1602",6.8,34.01029,-118.0685
"598",2024-04-09,"06_037_2005",5.5,34.1326,-118.1272
"599",2024-04-09,"06_037_4008",8.55555566666667,33.859662,-118.200707
"600",2024-04-09,"06_037_4009",6.5166665,33.793713,-118.171019
"601",2024-04-09,"06_037_9035",3,34.725389,-118.178601
"602",2024-04-10,"06_037_1103",12.6666666666667,34.06659,-118.22688
"603",2024-04-10,"06_037_1302",11.425,33.901389,-118.205
"604",2024-04-10,"06_037_4008",10.4305556666667,33.859662,-118.200707
"605",2024-04-10,"06_037_4009",9.0166665,33.793713,-118.171019
"606",2024-04-10,"06_037_9035",4.8130435,34.725389,-118.178601
"607",2024-04-11,"06_037_1103",18.4597223333333,34.06659,-118.22688
"608",2024-04-11,"06_037_1302",18.6777776666667,33.901389,-118.205
"609",2024-04-11,"06_037_4008",15.7305556666667,33.859662,-118.200707
"610",2024-04-11,"06_037_4009",12.7083335,33.793713,-118.171019
"611",2024-04-11,"06_037_9035",5.3166665,34.725389,-118.178601
"612",2024-04-12,"06_037_1103",17.03020825,34.06659,-118.22688
"613",2024-04-12,"06_037_1302",11.9583333333333,33.901389,-118.205
"614",2024-04-12,"06_037_1602",10.7,34.01029,-118.0685
"615",2024-04-12,"06_037_2005",18.8,34.1326,-118.1272
"616",2024-04-12,"06_037_4008",10.7652776666667,33.859662,-118.200707
"617",2024-04-12,"06_037_4009",9.81944433333333,33.793713,-118.171019
"618",2024-04-12,"06_037_9035",6.5,34.725389,-118.178601
"619",2024-04-13,"06_037_1103",6.04027766666667,34.06659,-118.22688
"620",2024-04-13,"06_037_1302",6.04722233333333,33.901389,-118.205
"621",2024-04-13,"06_037_4008",5.21944433333333,33.859662,-118.200707
"622",2024-04-13,"06_037_4009",5.71875,33.793713,-118.171019
"623",2024-04-13,"06_037_9035",2.6333335,34.725389,-118.178601
"624",2024-04-14,"06_037_1103",6.71805566666667,34.06659,-118.22688
"625",2024-04-14,"06_037_1302",6.37777766666667,33.901389,-118.205
"626",2024-04-14,"06_037_4008",5.576389,33.859662,-118.200707
"627",2024-04-14,"06_037_4009",4.2125,33.793713,-118.171019
"628",2024-04-14,"06_037_9035",0.4083335,34.725389,-118.178601
"629",2024-04-15,"06_037_1103",7.10555566666667,34.06659,-118.22688
"630",2024-04-15,"06_037_1201",4.2,34.19925,-118.53276
"631",2024-04-15,"06_037_1302",8.911111,33.901389,-118.205
"632",2024-04-15,"06_037_1602",5.6,34.01029,-118.0685
"633",2024-04-15,"06_037_2005",4.4,34.1326,-118.1272
"634",2024-04-15,"06_037_4008",6.838889,33.859662,-118.200707
"635",2024-04-15,"06_037_4009",4.4479165,33.793713,-118.171019
"636",2024-04-15,"06_037_9035",1.7041665,34.725389,-118.178601
"637",2024-04-16,"06_037_1103",9.08055566666667,34.06659,-118.22688
"638",2024-04-16,"06_037_1302",9.773611,33.901389,-118.205
"639",2024-04-16,"06_037_4008",9.6125,33.859662,-118.200707
"640",2024-04-16,"06_037_4009",7.9104165,33.793713,-118.171019
"641",2024-04-16,"06_037_9035",2.5416665,34.725389,-118.178601
"642",2024-04-17,"06_037_1103",10.4930556666667,34.06659,-118.22688
"643",2024-04-17,"06_037_1302",11.775,33.901389,-118.205
"644",2024-04-17,"06_037_4008",11.8681816666667,33.859662,-118.200707
"645",2024-04-17,"06_037_4009",7.33125,33.793713,-118.171019
"646",2024-04-17,"06_037_9035",4.5208335,34.725389,-118.178601
"647",2024-04-18,"06_037_1103",16.1944443333333,34.06659,-118.22688
"648",2024-04-18,"06_037_1201",10.3,34.19925,-118.53276
"649",2024-04-18,"06_037_1302",15.1055556666667,33.901389,-118.205
"650",2024-04-18,"06_037_1602",13.7,34.01029,-118.0685
"651",2024-04-18,"06_037_2005",13.2,34.1326,-118.1272
"652",2024-04-18,"06_037_4008",15.363889,33.859662,-118.200707
"653",2024-04-18,"06_037_4009",9.523913,33.793713,-118.171019
"654",2024-04-18,"06_037_9035",3.9291665,34.725389,-118.178601
"655",2024-04-19,"06_037_1103",13.136111,34.06659,-118.22688
"656",2024-04-19,"06_037_1302",10.2875,33.901389,-118.205
"657",2024-04-19,"06_037_4008",10.2458333333333,33.859662,-118.200707
"658",2024-04-19,"06_037_4009",6.802381,33.793713,-118.171019
"659",2024-04-19,"06_037_9035",7.5208335,34.725389,-118.178601
"660",2024-04-20,"06_037_1103",15.9430556666667,34.06659,-118.22688
"661",2024-04-20,"06_037_1302",12.9833333333333,33.901389,-118.205
"662",2024-04-20,"06_037_4008",11.573611,33.859662,-118.200707
"663",2024-04-20,"06_037_4009",9.8020835,33.793713,-118.171019
"664",2024-04-20,"06_037_9035",7.1333335,34.725389,-118.178601
"665",2024-04-21,"06_037_1103",18.1,34.06659,-118.22688
"666",2024-04-21,"06_037_1201",14.7,34.19925,-118.53276
"667",2024-04-21,"06_037_1302",15.426389,33.901389,-118.205
"668",2024-04-21,"06_037_1602",0,34.01029,-118.0685
"669",2024-04-21,"06_037_2005",16.7,34.1326,-118.1272
"670",2024-04-21,"06_037_4008",14.3652776666667,33.859662,-118.200707
"671",2024-04-21,"06_037_4009",13.53125,33.793713,-118.171019
"672",2024-04-21,"06_037_9035",6.9291665,34.725389,-118.178601
"673",2024-04-22,"06_037_1103",22.4222223333333,34.06659,-118.22688
"674",2024-04-22,"06_037_1302",13.1416666666667,33.901389,-118.205
"675",2024-04-22,"06_037_4008",10.6902776666667,33.859662,-118.200707
"676",2024-04-22,"06_037_4009",6.3208335,33.793713,-118.171019
"677",2024-04-22,"06_037_9035",6.6333335,34.725389,-118.178601
"678",2024-04-23,"06_037_1103",7.18055566666667,34.06659,-118.22688
"679",2024-04-23,"06_037_1302",6.4875,33.901389,-118.205
"680",2024-04-23,"06_037_4008",6.40555566666667,33.859662,-118.200707
"681",2024-04-23,"06_037_4009",4.61875,33.793713,-118.171019
"682",2024-04-23,"06_037_9035",5.5,34.725389,-118.178601
"683",2024-04-24,"06_037_1103",7.69895825,34.06659,-118.22688
"684",2024-04-24,"06_037_1201",7.1,34.19925,-118.53276
"685",2024-04-24,"06_037_1302",6.84603166666667,33.901389,-118.205
"686",2024-04-24,"06_037_1602",0,34.01029,-118.0685
"687",2024-04-24,"06_037_2005",6.2,34.1326,-118.1272
"688",2024-04-24,"06_037_4008",7.04166666666667,33.859662,-118.200707
"689",2024-04-24,"06_037_4009",5.25,33.793713,-118.171019
"690",2024-04-24,"06_037_9035",5.4291665,34.725389,-118.178601
"691",2024-04-25,"06_037_1103",5.51527766666667,34.06659,-118.22688
"692",2024-04-25,"06_037_1302",5.20833333333333,33.901389,-118.205
"693",2024-04-25,"06_037_4008",5.40833333333333,33.859662,-118.200707
"694",2024-04-25,"06_037_4009",4.03125,33.793713,-118.171019
"695",2024-04-25,"06_037_9035",5.9065215,34.725389,-118.178601
"696",2024-04-26,"06_037_1103",8.488889,34.06659,-118.22688
"697",2024-04-26,"06_037_1302",8.13194433333333,33.901389,-118.205
"698",2024-04-26,"06_037_4008",7.78260866666667,33.859662,-118.200707
"699",2024-04-26,"06_037_4009",6.325,33.793713,-118.171019
"700",2024-04-26,"06_037_9035",5.5416665,34.725389,-118.178601
"701",2024-04-27,"06_037_1103",8.30694433333333,34.06659,-118.22688
"702",2024-04-27,"06_037_1302",8.451389,33.901389,-118.205
"703",2024-04-27,"06_037_1602",7.7,34.01029,-118.0685
"704",2024-04-27,"06_037_2005",7.2,34.1326,-118.1272
"705",2024-04-27,"06_037_4008",7.325,33.859662,-118.200707
"706",2024-04-27,"06_037_4009",6.43125,33.793713,-118.171019
"707",2024-04-27,"06_037_9035",2.3166665,34.725389,-118.178601
"708",2024-04-28,"06_037_1103",10.6444443333333,34.06659,-118.22688
"709",2024-04-28,"06_037_1302",10.9875,33.901389,-118.205
"710",2024-04-28,"06_037_4008",9.23055566666667,33.859662,-118.200707
"711",2024-04-28,"06_037_4009",6.8,33.793713,-118.171019
"712",2024-04-28,"06_037_9035",4.0208335,34.725389,-118.178601
"713",2024-04-29,"06_037_1103",14,34.06659,-118.22688
"714",2024-04-29,"06_037_1302",12.5944443333333,33.901389,-118.205
"715",2024-04-29,"06_037_4008",11.2847223333333,33.859662,-118.200707
"716",2024-04-29,"06_037_4009",6.80625,33.793713,-118.171019
"717",2024-04-29,"06_037_9035",17,34.725389,-118.178601
"718",2024-04-30,"06_037_1103",14.22083325,34.06659,-118.22688
"719",2024-04-30,"06_037_1201",0.3,34.19925,-118.53276
"720",2024-04-30,"06_037_1302",12.7097223333333,33.901389,-118.205
"721",2024-04-30,"06_037_1602",11.7,34.01029,-118.0685
"722",2024-04-30,"06_037_2005",12.5,34.1326,-118.1272
"723",2024-04-30,"06_037_4008",12.001389,33.859662,-118.200707
"724",2024-04-30,"06_037_4009",8.6,33.793713,-118.171019
"725",2024-04-30,"06_037_9035",7.5416665,34.725389,-118.178601
"726",2024-05-01,"06_037_1103",15.1583333333333,34.06659,-118.22688
"727",2024-05-01,"06_037_1302",15.161111,33.901389,-118.205
"728",2024-05-01,"06_037_4008",14.336111,33.859662,-118.200707
"729",2024-05-01,"06_037_4009",11.3083335,33.793713,-118.171019
"730",2024-05-01,"06_037_9035",4.7458335,34.725389,-118.178601
"731",2024-05-02,"06_037_1103",17.3541666666667,34.06659,-118.22688
"732",2024-05-02,"06_037_1302",14.926389,33.901389,-118.205
"733",2024-05-02,"06_037_4008",13.3930556666667,33.859662,-118.200707
"734",2024-05-02,"06_037_4009",10.638095,33.793713,-118.171019
"735",2024-05-02,"06_037_9035",4.5416665,34.725389,-118.178601
"736",2024-05-03,"06_037_1103",13.5708333333333,34.06659,-118.22688
"737",2024-05-03,"06_037_1201",12.5,34.19925,-118.53276
"738",2024-05-03,"06_037_1302",11.9083335,33.901389,-118.205
"739",2024-05-03,"06_037_1602",10.9,34.01029,-118.0685
"740",2024-05-03,"06_037_2005",12.2,34.1326,-118.1272
"741",2024-05-03,"06_037_4008",10.725,33.859662,-118.200707
"742",2024-05-03,"06_037_4009",8.9041665,33.793713,-118.171019
"743",2024-05-03,"06_037_9035",5.9083335,34.725389,-118.178601
"744",2024-05-04,"06_037_1103",9.89166666666667,34.06659,-118.22688
"745",2024-05-04,"06_037_1302",9.50833333333333,33.901389,-118.205
"746",2024-05-04,"06_037_4008",7.223529,33.859662,-118.200707
"747",2024-05-04,"06_037_4009",6.0166665,33.793713,-118.171019
"748",2024-05-04,"06_037_9035",7,34.725389,-118.178601
"749",2024-05-05,"06_037_1103",-0.08,34.06659,-118.22688
"750",2024-05-05,"06_037_1302",4.725,33.901389,-118.205
"751",2024-05-05,"06_037_4008",4.07916666666667,33.859662,-118.200707
"752",2024-05-05,"06_037_4009",3.7125,33.793713,-118.171019
"753",2024-05-05,"06_037_9035",2.6333335,34.725389,-118.178601
"754",2024-05-06,"06_037_1103",6.80416675,34.06659,-118.22688
"755",2024-05-06,"06_037_1201",5.7,34.19925,-118.53276
"756",2024-05-06,"06_037_1302",7.14583333333333,33.901389,-118.205
"757",2024-05-06,"06_037_1602",7.2,34.01029,-118.0685
"758",2024-05-06,"06_037_2005",6.6,34.1326,-118.1272
"759",2024-05-06,"06_037_4008",6.76805566666667,33.859662,-118.200707
"760",2024-05-06,"06_037_4009",5.64027766666667,33.793713,-118.171019
"761",2024-05-06,"06_037_9035",2.225,34.725389,-118.178601
"762",2024-05-07,"06_037_1103",9.62916666666667,34.06659,-118.22688
"763",2024-05-07,"06_037_1302",10.292857,33.901389,-118.205
"764",2024-05-07,"06_037_4008",8.84583333333333,33.859662,-118.200707
"765",2024-05-07,"06_037_4009",5.8270835,33.793713,-118.171019
"766",2024-05-07,"06_037_9035",4.225,34.725389,-118.178601
"767",2024-05-08,"06_037_1103",12.4666666666667,34.06659,-118.22688
"768",2024-05-08,"06_037_1302",10.4,33.901389,-118.205
"769",2024-05-08,"06_037_4008",8.4421055,33.859662,-118.200707
"770",2024-05-08,"06_037_4009",8.0104165,33.793713,-118.171019
"771",2024-05-08,"06_037_9035",3.8166665,34.725389,-118.178601
"772",2024-05-09,"06_037_1103",14.576389,34.06659,-118.22688
"773",2024-05-09,"06_037_1201",12,34.19925,-118.53276
"774",2024-05-09,"06_037_1302",13.2,33.901389,-118.205
"775",2024-05-09,"06_037_1602",13.7,34.01029,-118.0685
"776",2024-05-09,"06_037_2005",13.2,34.1326,-118.1272
"777",2024-05-09,"06_037_4008",11.7136363333333,33.859662,-118.200707
"778",2024-05-09,"06_037_4009",9.5208335,33.793713,-118.171019
"779",2024-05-09,"06_037_9035",3.021739,34.725389,-118.178601
"780",2024-05-10,"06_037_1103",14.7305556666667,34.06659,-118.22688
"781",2024-05-10,"06_037_1302",12.540909,33.901389,-118.205
"782",2024-05-10,"06_037_4008",14.7125,33.859662,-118.200707
"783",2024-05-10,"06_037_4009",13.3166665,33.793713,-118.171019
"784",2024-05-10,"06_037_9035",0.5,34.725389,-118.178601
"785",2024-05-11,"06_037_1103",12.675,34.06659,-118.22688
"786",2024-05-11,"06_037_1302",10.6791666666667,33.901389,-118.205
"787",2024-05-11,"06_037_4008",10.632353,33.859662,-118.200707
"788",2024-05-11,"06_037_4009",9.025,33.793713,-118.171019
"789",2024-05-11,"06_037_9035",2.5,34.725389,-118.178601
"790",2024-05-12,"06_037_1103",15.87708325,34.06659,-118.22688
"791",2024-05-12,"06_037_1201",12.1,34.19925,-118.53276
"792",2024-05-12,"06_037_1302",10.4833333333333,33.901389,-118.205
"793",2024-05-12,"06_037_1602",13.8,34.01029,-118.0685
"794",2024-05-12,"06_037_2005",14.9,34.1326,-118.1272
"795",2024-05-12,"06_037_4008",9.97083333333333,33.859662,-118.200707
"796",2024-05-12,"06_037_4009",8.45416666666667,33.793713,-118.171019
"797",2024-05-12,"06_037_9035",4.3375,34.725389,-118.178601
"798",2024-05-13,"06_037_1103",12.0444443333333,34.06659,-118.22688
"799",2024-05-13,"06_037_1302",8.20833333333333,33.901389,-118.205
"800",2024-05-13,"06_037_4008",8.10555566666667,33.859662,-118.200707
"801",2024-05-13,"06_037_4009",5.325,33.793713,-118.171019
"802",2024-05-13,"06_037_9035",4.8375,34.725389,-118.178601
"803",2024-05-14,"06_037_1103",12.1847223333333,34.06659,-118.22688
"804",2024-05-14,"06_037_1302",6.76527766666667,33.901389,-118.205
"805",2024-05-14,"06_037_4008",6.89444433333333,33.859662,-118.200707
"806",2024-05-14,"06_037_4009",4.0104165,33.793713,-118.171019
